Year,"				Time",Machine ID,"			Unit No","			Model","				SW Version",LOT No,"				Chip ID","			BCR ID", LensBcr,Step,MotorTx,"			MotorTy","			MotorX","				MotorY","			MotorZ",OC_X,"				OC_Y","				OC_Threshold","		OC_Left","		OC_Right","		OC_Top","		OC_Bottom",CentSFR,"			LfUpSFR6085","			RgtUpSFR6085","			LfDnSFR6085","		RgtDnSFR6085",LfUpSFR60,"			RgtUpSFR60","			LfDnSFR60","		RgtDnSFR60",LfUpSFR85,"			RgtUpSFR85","			LfDnSFR85","		RgtDnSFR85",DFOV,"				TiltX","				TiltY","				Rotation",CenterROI_Left,"		CenterROI_Right","	CenterROI_Top","		CenterROI_Btm",LeftTopROI_Left,"	LeftTopROI_Right","	LeftTopROI_Top","		LeftTopROI_Btm",RightToptROI_Left,"	RightTopROI_Right","	RightTopROI_Top","	RightTopROI_Btm",LeftBtmROI_Left,"	LeftBtmROI_Right","	LeftBtmROI_Top","		LeftBtmROI_Btm",RightBtmtROI_Left,"	RightBtmROI_Right","	RightBtmROI_Top","	RightBtmROI_Btm",IMG1_Cen, IMG1_LeftUp, IMG1_RightUp, IMG1_LeftDown, IMG1_RightDown, IMG2_Cen, IMG2_LeftUp, IMG2_RightUp, IMG2_LeftDown, IMG2_RightDown, IMG3_Cen, IMG3_LeftUp, IMG3_RightUp, IMG3_LeftDown, IMG3_RightDown
10/12/2022,11:29:02:854,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C35406051BJW4, 56105e62e379ee03,15,0.024,-0.01092,-5.619,-10.742,-1.0426, , , , , , , ,0.650768,0.565989,0.582697,0.598938,0.587455,0.602224,0.597004,0.627389,0.616605,0.529753,0.56839,0.570486,0.558306,30.931635,0.724298,0.119237,0.262479,2012,2147,1432,1567,188,323,199,334,3864,3999,231,366,174,309,2638,2773,3848,3983,2667,2802,0.638552,0.520024,0.564861,0.549811,0.531728,0.638552,0.520024,0.564861,0.549811,0.531728,0.639638,0.514913,0.56301,0.551178,0.518798
10/12/2022,11:29:03:329,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C35406051BJW4, 56105e62e379ee03,16,0.024,-0.01092,-5.619,-10.742,-1.0476, , , , , , , ,0.647541,0.543341,0.580944,0.59273,0.603489,0.579736,0.598333,0.611018,0.632245,0.506946,0.563555,0.574442,0.574734,31.047773,0.79325,0.131216,0.150778,2010,2145,1432,1567,191,326,199,334,3866,4001,227,362,176,311,2638,2773,3844,3979,2664,2799,0.64292,0.510224,0.560549,0.568601,0.563582,0.64292,0.510224,0.560549,0.568601,0.563582,0.644732,0.503076,0.565911,0.569159,0.562607
10/12/2022,11:29:03:803,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C35406051BJW4, 56105e62e379ee03,17,0.024,-0.01092,-5.619,-10.742,-1.0525, , , , , , , ,0.620935,0.501246,0.552851,0.559349,0.589189,0.535236,0.580814,0.568671,0.618008,0.467257,0.524889,0.550027,0.560369,31.051981,0.816354,0.119339,0.150778,2010,2145,1432,1567,192,327,199,334,3866,4001,227,362,176,311,2638,2773,3844,3979,2664,2799,0.622337,0.473633,0.528671,0.556323,0.568669,0.622337,0.473633,0.528671,0.556323,0.568669,0.625504,0.485413,0.527517,0.559027,0.568529
10/12/2022,11:29:04:276,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C35406051BJW4, 56105e62e379ee03,18,0.024,-0.01092,-5.619,-10.742,-1.0574, , , , , , , ,0.573847,0.432068,0.49883,0.50081,0.543531,0.461815,0.529294,0.501763,0.571375,0.402322,0.468366,0.499857,0.515686,31.064632,0.816354,0.131385,0.075389,2010,2145,1432,1567,192,327,199,334,3862,3997,231,366,176,311,2638,2773,3844,3979,2659,2794,0.57991,0.422959,0.470644,0.518906,0.542638,0.57991,0.422959,0.470644,0.518906,0.542638,0.589928,0.426284,0.477493,0.526634,0.546093
10/12/2022,11:29:04:297,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C35406051BJW4, 56105e62e379ee03,,,,,,,TiltX,-0.071061,TiltY,0.059008,,,Focus_Pos,-1.045,-1.041,-1.045,-1.044,-1.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,0,0,0,0, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2145,1432,1567,192,327,199,334,3862,3997,231,366,176,311,2638,2773,3844,3979,2659,2794,0.57991,0.422959,0.470644,0.518906,0.542638,0.57991,0.422959,0.470644,0.518906,0.542638,0.589928,0.426284,0.477493,0.526634,0.546093,,,,,,,,,,
10/12/2022,11:29:05:425,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C35406051BJW4, 56105e62e379ee03,Final,-0.047,0.0468,-5.619,-10.742,-1.0446,0,0,0,0,0,0,0,0.650913,0.560451,0.57902,0.606139,0.598485,0.599661,0.598488,0.634075,0.627824,0.521241,0.559551,0.578203,0.569146,31.035177,0.638183,0.202702,0.263168,2020,2155,1426,1561,194,329,195,330,3872,4007,225,360,182,317,2634,2769,3852,3987,2660,2795,0.636719,0.515911,0.559396,0.549582,0.541872,0.630329,0.512776,0.55163,0.5441,0.526919,0.640718,0.510525,0.546341,0.557657,0.55123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2022,11:29:21:828,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,0,0.024,-0.01092,-5.619,-10.742,-0.977, , , , , , , ,0.03854,0.022033,0.025364,0.024266,0.029737,0.013443,0.008141,0.017613,0.023771,0.030622,0.042586,0.030919,0.035703,30.72513,0.633197,0.070787,0.298413,2020,2155,1438,1573,184,319,198,333,3884,4019,225,360,168,303,2645,2780,3866,4001,2679,2814,0.045613,0.021377,0.036318,0.028142,0.032158,0.046557,0.023384,0.038049,0.030864,0.029946,0,0,0,0,0
10/12/2022,11:29:22:285,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,0,0.024,-0.01092,-5.619,-10.742,-0.9035, , , , , , , ,0.021335,0.011554,0.024596,0.00678,0.007316,0.018169,0.008322,0.007457,0.00724,0.004939,0.04087,0.006104,0.007391,30.423996,0.497022,0.129177,0.295336,2024,2159,1434,1569,182,317,202,337,3896,4031,246,381,166,301,2645,2780,3872,4007,2678,2813,0.013784,0.005826,0.015314,0.00298,0.008934,0.013784,0.005826,0.015314,0.00298,0.008934,0,0,0,0,0
10/12/2022,11:29:22:587,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,1,0.024,-0.01092,-5.619,-10.742,-0.9035, , , , , , , ,0.022146,0.015891,0.013135,0.006163,0.008268,0.016514,0.013066,0.00805,0.007923,0.015269,0.013204,0.004277,0.008613,30.436304,0.497022,0.129231,0.295336,2024,2159,1436,1571,182,317,214,349,3894,4029,226,361,166,301,2645,2780,3872,4007,2678,2813,0.01372,0.009506,0.006977,0.000932,0.007546,0.010348,0.006692,0.008978,0.002063,0.005535,0,0,0,0,0
10/12/2022,11:29:22:781,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,2,0.024,-0.01092,-5.619,-10.742,-0.9157, , , , , , , ,0.021972,0.013198,0.037053,0.006004,0.010499,0.016443,0.061339,0.006969,0.008996,0.009952,0.012766,0.005039,0.012002,30.540327,0.498306,0.117532,0.2961,2024,2159,1434,1569,180,315,194,329,3896,4031,226,361,166,301,2645,2780,3874,4009,2679,2814,0.016803,0.005004,0.009485,0.002338,0.00573,0.017305,0.010987,0.012485,0.003638,0.013858,0,0,0,0,0
10/12/2022,11:29:22:962,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,3,0.024,-0.01092,-5.619,-10.742,-0.9279, , , , , , , ,0.027774,0.005043,0.01222,0.014853,0.015475,0.005629,0.00805,0.016947,0.012594,0.004458,0.01639,0.012759,0.018356,30.586634,0.520643,0.117581,0.296867,2022,2157,1434,1569,181,316,191,326,3890,4025,222,357,168,303,2645,2780,3872,4007,2679,2814,0.025354,0.008916,0.018291,0.010817,0.015178,0.025354,0.008916,0.018291,0.010817,0.015178,0,0,0,0,0
10/12/2022,11:29:23:188,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,4,0.024,-0.01092,-5.619,-10.742,-0.9402, , , , , , , ,0.021883,0.01569,0.012644,0.01564,0.013837,0.016732,0.014546,0.018956,0.012823,0.014647,0.010741,0.012325,0.014851,30.590721,0.543037,0.117581,0.296867,2022,2157,1434,1569,182,317,191,326,3892,4027,218,353,168,303,2645,2780,3872,4007,2678,2813,0.019103,0.007286,0.006541,0.011021,0.007274,0.019103,0.007286,0.006541,0.011021,0.007274,0,0,0,0,0
10/12/2022,11:29:23:395,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,5,0.024,-0.01092,-5.619,-10.742,-0.9525, , , , , , , ,0.022245,0.014863,0.019385,0.011033,0.012702,0.012841,0.016836,0.010434,0.010354,0.016886,0.021935,0.011632,0.01505,30.623585,0.543037,0.141336,0,2022,2157,1434,1569,181,316,192,327,3886,4021,219,354,168,303,2644,2779,3868,4003,2675,2810,0.024874,0.007205,0.018097,0.003993,0.008027,0.024874,0.007205,0.018097,0.003993,0.008027,0,0,0,0,0
10/12/2022,11:29:23:583,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,6,0.024,-0.01092,-5.619,-10.742,-0.9648, , , , , , , ,0.031848,0.014475,0.021443,0.00801,0.012679,0.013392,0.019793,0.010006,0.012751,0.015558,0.023093,0.006014,0.012606,30.640125,0.543037,0.117929,0,2022,2157,1434,1569,181,316,192,327,3886,4021,223,358,168,303,2645,2780,3866,4001,2677,2812,0.035253,0.010724,0.006951,0.010594,0.010747,0.027866,0.002488,0.013901,0.005422,0.004008,0,0,0,0,0
10/12/2022,11:29:23:778,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,7,0.024,-0.01092,-5.619,-10.742,-0.9771, , , , , , , ,0.035056,0.016294,0.023248,0.012966,0.017329,0.012019,0.017168,0.011405,0.015503,0.020569,0.029328,0.014526,0.019155,30.619461,0.543037,0.070787,0.296867,2022,2157,1438,1573,182,317,193,328,3884,4019,224,359,168,303,2645,2780,3866,4001,2679,2814,0.037206,0.018706,0.014896,0.0198,0.016824,0.037206,0.018706,0.014896,0.0198,0.016824,0,0,0,0,0
10/12/2022,11:29:23:977,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,8,0.024,-0.01092,-5.619,-10.742,-0.9886, , , , , , , ,0.039934,0.019911,0.02587,0.024023,0.030727,0.01111,0.011156,0.017431,0.026023,0.028712,0.040583,0.030615,0.03543,30.644272,0.543037,0.08269,0.111326,2022,2157,1436,1571,186,321,193,328,3884,4019,225,360,168,303,2645,2780,3866,4001,2678,2813,0.048546,0.026908,0.029762,0.035519,0.031963,0.048546,0.026908,0.029762,0.035519,0.031963,0,0,0,0,0
10/12/2022,11:29:24:166,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,9,0.024,-0.01092,-5.619,-10.742,-1.0005, , , , , , , ,0.074962,0.026136,0.048884,0.051952,0.05289,0.013807,0.027329,0.049981,0.0361,0.038466,0.070439,0.053923,0.069679,30.758154,0.61057,0.094623,0.037302,2022,2157,1436,1571,187,322,198,333,3884,4019,225,360,170,305,2644,2779,3864,3999,2675,2810,0.097352,0.042422,0.09767,0.044786,0.060567,0.097352,0.042422,0.09767,0.044786,0.060567,0,0,0,0,0
10/12/2022,11:29:24:361,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,10,0.024,-0.01092,-5.619,-10.742,-1.0125, , , , , , , ,0.222898,0.115737,0.148662,0.171104,0.173283,0.123288,0.131374,0.197385,0.164314,0.108186,0.16595,0.144824,0.182251,30.787289,0.633197,0.071148,0.149207,2020,2155,1440,1575,190,325,198,333,3878,4013,227,362,174,309,2644,2779,3860,3995,2675,2810,0.231608,0.111371,0.235859,0.116744,0.167978,0.231608,0.111371,0.235859,0.116744,0.167978,0,0,0,0,0
10/12/2022,11:29:24:835,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,11,0.024,-0.01092,-5.619,-10.742,-1.0172, , , , , , , ,0.496512,0.364311,0.402068,0.43416,0.436265,0.400589,0.390775,0.484148,0.452788,0.328034,0.41336,0.384172,0.419742,30.898117,0.591071,0.071329,0.261112,2020,2155,1438,1573,194,329,199,334,3878,4013,231,366,176,311,2636,2771,3858,3993,2673,2808,0.495105,0.320359,0.466313,0.343152,0.406205,0.495105,0.320359,0.466313,0.343152,0.406205,0.495105,0.320359,0.466313,0.343152,0.406205
10/12/2022,11:29:25:303,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,12,0.024,-0.01092,-5.619,-10.742,-1.0221, , , , , , , ,0.558929,0.432061,0.467371,0.496626,0.501175,0.471633,0.463025,0.54748,0.522882,0.392489,0.471718,0.445772,0.479468,30.898117,0.569925,0.071329,0.261793,2020,2155,1438,1573,194,329,201,336,3872,4007,231,366,176,311,2637,2772,3858,3993,2673,2808,0.556802,0.37726,0.509808,0.409018,0.461489,0.556802,0.37726,0.509808,0.409018,0.461489,0.556802,0.37726,0.509808,0.409018,0.461489
10/12/2022,11:29:25:765,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,13,0.024,-0.01092,-5.619,-10.742,-1.027, , , , , , , ,0.61781,0.494495,0.532629,0.562172,0.565943,0.537763,0.536782,0.609046,0.591678,0.451227,0.528477,0.515299,0.540208,30.923227,0.569925,0.07142,0.186996,2020,2155,1440,1575,194,329,205,340,3874,4009,231,366,180,315,2637,2772,3854,3989,2672,2807,0.611975,0.432364,0.55348,0.484911,0.53132,0.610831,0.43414,0.551491,0.484924,0.524042,0.610831,0.43414,0.551491,0.484924,0.524042
10/12/2022,11:29:26:253,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,14,0.024,-0.01092,-5.619,-10.742,-1.0319, , , , , , , ,0.641504,0.533432,0.565181,0.590892,0.593147,0.577486,0.577903,0.627486,0.620924,0.489377,0.55246,0.554297,0.56537,30.952734,0.548723,0.059618,0.074994,2020,2155,1440,1575,194,329,205,340,3872,4007,231,366,180,315,2637,2772,3854,3989,2667,2802,0.639966,0.477836,0.56168,0.531053,0.558032,0.639966,0.477836,0.56168,0.531053,0.558032,0.636146,0.462678,0.561493,0.533687,0.553314
10/12/2022,11:29:26:728,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,15,0.024,-0.01092,-5.619,-10.742,-1.0369, , , , , , , ,0.65205,0.548679,0.589386,0.602842,0.603521,0.590416,0.609929,0.628629,0.631637,0.506941,0.568844,0.577056,0.575405,30.952734,0.548723,0.071603,0.187486,2020,2155,1438,1573,194,329,205,340,3872,4007,231,366,182,317,2642,2777,3854,3989,2667,2802,0.640234,0.495173,0.549689,0.562226,0.567591,0.640234,0.495173,0.549689,0.562226,0.567591,0.648529,0.496065,0.567821,0.562208,0.559377
10/12/2022,11:29:27:209,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,16,0.024,-0.01092,-5.619,-10.742,-1.0418, , , , , , , ,0.637577,0.540833,0.576481,0.588068,0.586302,0.57854,0.601918,0.605418,0.617211,0.503125,0.551045,0.570718,0.555392,30.956968,0.548723,0.071634,0.149989,2020,2155,1440,1575,200,335,205,340,3872,4007,231,366,182,317,2642,2777,3854,3989,2667,2802,0.632741,0.488173,0.528639,0.568125,0.554442,0.635882,0.493402,0.535061,0.565358,0.556177,0.635882,0.493402,0.535061,0.565358,0.556177
10/12/2022,11:29:27:677,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,17,0.024,-0.01092,-5.619,-10.742,-1.0467, , , , , , , ,0.602145,0.505941,0.534242,0.542875,0.539402,0.536854,0.570964,0.551163,0.573636,0.475028,0.49752,0.534587,0.505168,31.06041,0.639862,0.083644,0.26386,2018,2153,1440,1575,198,333,205,340,3872,4007,233,368,182,317,2642,2777,3852,3987,2667,2802,0.595552,0.470298,0.461933,0.543593,0.509192,0.595552,0.470298,0.461933,0.543593,0.509192,0.600284,0.474548,0.467223,0.545729,0.514417
10/12/2022,11:29:27:706,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,,,,,,,TiltX,0.043569,TiltY,-0.004089,,,Focus_Pos,-1.036,-1.038,-1.038,-1.036,-1.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,0,0,0,0, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2153,1440,1575,198,333,205,340,3872,4007,233,368,182,317,2642,2777,3852,3987,2667,2802,0.595552,0.470298,0.461933,0.543593,0.509192,0.595552,0.470298,0.461933,0.543593,0.509192,0.600284,0.474548,0.467223,0.545729,0.514417,,,,,,,,,,
10/12/2022,11:29:28:718,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540405HBKW4, 56105e62e37a8002,Final,0.0674,-0.01404,-5.619,-10.742,-1.0361,0,0,0,0,0,0,0,0.654808,0.554321,0.585895,0.60673,0.607478,0.594936,0.602422,0.635595,0.637825,0.513706,0.569368,0.577865,0.577131,30.952734,0.724298,0.059618,0.074994,2014,2149,1440,1575,191,326,205,340,3866,4001,231,366,176,311,2637,2772,3852,3987,2667,2802,0.647541,0.496946,0.566057,0.559159,0.569872,0.649309,0.500411,0.567074,0.566423,0.568715,0.647807,0.501849,0.569854,0.561231,0.569003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2022,11:29:46:494,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,0,0.024,-0.01092,-5.619,-10.742,-0.977, , , , , , , ,0.049594,0.030199,0.033277,0.034996,0.021186,0.016939,0.014722,0.02743,0.017699,0.043459,0.051833,0.042562,0.024672,30.652578,0.543037,0.023676,0.296867,2022,2157,1442,1577,188,323,199,334,3886,4021,230,365,170,305,2645,2780,3866,4001,2683,2818,0.066303,0.04462,0.036243,0.0556,0.020157,0.066303,0.04462,0.036243,0.0556,0.020157,0,0,0,0,0
10/12/2022,11:29:46:965,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,0,0.024,-0.01092,-5.619,-10.742,-0.9079, , , , , , , ,0.026167,0.013682,0.012114,0.016642,0.011943,0.012255,0.010593,0.015029,0.008573,0.015109,0.013635,0.018255,0.015312,30.506687,0.453804,0.070519,0,2026,2161,1440,1575,182,317,192,327,3890,4025,227,362,166,301,2649,2784,3874,4009,2683,2818,0.016776,0.003745,0.012547,0.016837,0.013268,0.016776,0.003745,0.012547,0.016837,0.013268,0,0,0,0,0
10/12/2022,11:29:47:252,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,1,0.024,-0.01092,-5.619,-10.742,-0.9079, , , , , , , ,0.027979,0.01377,0.011313,0.015742,0.012833,0.011642,0.01062,0.017911,0.009995,0.015898,0.012006,0.013573,0.015672,30.506687,0.453804,0.082238,0,2026,2161,1438,1573,182,317,196,331,3892,4027,227,362,168,303,2649,2784,3872,4007,2683,2818,0.018614,0.002156,0.00818,0.01192,0.012325,0.024718,0.006352,0.015741,0.009685,0.01524,0,0,0,0,0
10/12/2022,11:29:47:457,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,2,0.024,-0.01092,-5.619,-10.742,-0.9201, , , , , , , ,0.026687,0.014526,0.01191,0.016621,0.01234,0.009195,0.009051,0.016868,0.007225,0.019858,0.014769,0.016374,0.017456,30.506687,0.453804,0.070519,0,2026,2161,1440,1575,181,316,192,327,3892,4027,223,358,168,303,2649,2784,3874,4009,2683,2818,0.016625,0.011949,0.006263,0.012082,0.015612,0.015457,0.003452,0.01637,0.013454,0.0121,0,0,0,0,0
10/12/2022,11:29:47:652,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,3,0.024,-0.01092,-5.619,-10.742,-0.9322, , , , , , , ,0.025811,0.014105,0.015218,0.01885,0.018342,0.013051,0.016414,0.022184,0.016968,0.015159,0.014022,0.015517,0.019715,30.506687,0.476026,0.070638,0.147669,2024,2159,1440,1575,182,317,192,327,3890,4025,228,363,168,303,2646,2781,3872,4007,2683,2818,0.023339,0.007062,0.019193,0.00501,0.016869,0.021694,0.007787,0.016289,0.011305,0.015322,0,0,0,0,0
10/12/2022,11:29:47:859,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,4,0.024,-0.01092,-5.619,-10.742,-0.9445, , , , , , , ,0.023381,0.01108,0.016796,0.011528,0.018089,0.015771,0.018492,0.015112,0.019359,0.006389,0.015101,0.007943,0.016819,30.619461,0.520643,0.082515,0.296867,2026,2161,1436,1571,182,317,192,327,3890,4025,224,359,168,303,2645,2780,3872,4007,2683,2818,0.022187,0.004208,0.003868,0.007843,0.010858,0.025017,0.00509,0.007109,0.007049,0.009745,0,0,0,0,0
10/12/2022,11:29:48:061,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,5,0.024,-0.01092,-5.619,-10.742,-0.9568, , , , , , , ,0.035215,0.019581,0.019969,0.012325,0.012331,0.015707,0.013401,0.009653,0.01571,0.023455,0.026537,0.014997,0.008951,30.623585,0.543037,0.070787,0.296867,2022,2157,1440,1575,188,323,196,331,3890,4025,224,359,168,303,2645,2780,3872,4007,2683,2818,0.028365,0.015598,0.017051,0.023135,0.00552,0.028491,0.015642,0.015801,0.024425,0.002309,0,0,0,0,0
10/12/2022,11:29:48:263,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,6,0.024,-0.01092,-5.619,-10.742,-0.9691, , , , , , , ,0.040918,0.028343,0.025501,0.018624,0.015044,0.018318,0.014415,0.014705,0.016504,0.038367,0.036587,0.022543,0.013584,30.623585,0.543037,0.059014,0.296867,2022,2157,1440,1575,186,321,197,332,3884,4019,224,359,168,303,2645,2780,3866,4001,2683,2818,0.038349,0.026471,0.019262,0.032721,0.011514,0.036909,0.024912,0.019972,0.032168,0.008662,0,0,0,0,0
10/12/2022,11:29:48:466,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,7,0.024,-0.01092,-5.619,-10.742,-0.981, , , , , , , ,0.04204,0.029901,0.031557,0.023142,0.020742,0.015404,0.019348,0.01564,0.01968,0.044397,0.043767,0.030644,0.021804,30.652578,0.543037,0.047271,0.296867,2022,2157,1440,1575,187,322,198,333,3884,4019,230,365,174,309,2645,2780,3866,4001,2682,2817,0.047203,0.034854,0.024133,0.045326,0.017173,0.04822,0.038498,0.024697,0.046343,0.013693,0,0,0,0,0
10/12/2022,11:29:48:646,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,8,0.024,-0.01092,-5.619,-10.742,-0.9931, , , , , , , ,0.0589,0.038604,0.038239,0.049932,0.027543,0.02524,0.019352,0.045472,0.019641,0.051968,0.057126,0.054393,0.035445,30.656738,0.543037,0.023676,0.296867,2022,2157,1440,1575,187,322,199,334,3884,4019,230,365,174,309,2645,2780,3866,4001,2683,2818,0.075732,0.049701,0.048356,0.063114,0.028068,0.075323,0.049737,0.049223,0.059231,0.033163,0,0,0,0,0
10/12/2022,11:29:48:836,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,9,0.024,-0.01092,-5.619,-10.742,-1.005, , , , , , , ,0.17895,0.131073,0.09473,0.167777,0.093654,0.141078,0.078761,0.18894,0.078335,0.121069,0.1107,0.146614,0.108973,30.809309,0.523351,0.011843,0.297638,2024,2159,1444,1579,194,329,198,333,3880,4015,231,366,174,309,2644,2779,3860,3995,2684,2819,0.185423,0.113068,0.135449,0.13345,0.09305,0.181269,0.113225,0.132151,0.126727,0.084806,0,0,0,0,0
10/12/2022,11:29:49:319,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,10,0.024,-0.01092,-5.619,-10.742,-1.0095, , , , , , , ,0.45114,0.385918,0.32005,0.435944,0.342308,0.41584,0.311103,0.483345,0.342249,0.355996,0.328997,0.388543,0.342367,30.919031,0.548723,0.011883,0.074994,2024,2159,1444,1579,192,327,205,340,3878,4013,233,368,176,311,2645,2780,3860,3995,2675,2810,0.437631,0.325243,0.350206,0.3567,0.308259,0.437631,0.325243,0.350206,0.3567,0.308259,0.432928,0.308934,0.346464,0.348438,0.303298
10/12/2022,11:29:49:795,18, Unit #1, PARA, PreFocusing_Ver 2.7,V2Y878I-NABA1, (NULL), AY1C3540505HBLW4, 56105e62e37a8c05,11,0.024,-0.01092,-5.619,-10.742,-1.0144, , , , , , , ,0.532008,0.458215,0.396365,0.511868,0.42595,0.493971,0.391944,0.55932,0.434811,0.422459,0.400786,0.464415,0.417088,30.923227,0.548723,0.011908,0.149989,2024,2159,1442,1577,194,329,205,340,3878,4013,233,368,180,315,2642,2777,3860,3995,2675,2810,0.513115,0.386976,0.412869,0.432457,0.383402,0.512317,0.387842,0.416019,0.426058,0.380361,0.512317,0.387842,0.416019,0.426058,0.380361
