No.,Step,Start,Contact,Distance,H-Judge,Cycle,Light(Coaxial),Light(Ring),Chip_X,Chip_Y,Chip_Į,points,Light(Coaxial)_2,Light(Ring),Carrier_No,Substrate_X,Substrate_Y,Substrate_Į,Substrate_2_points,ProgramName,Date,Time,fromPortID,fromSlotID,fromCarrierID,fromPocketID,fromWaferPortID,fromCordinate_X,fromCordinate_Y,1
003441,0014,10006,0,0,0,1.34,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:40:53,1,0,31779,14,3,17,38
003442,0015,10006,0,0,0,1.33,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:40:54,1,0,31779,15,3,17,38
003443,0016,10006,0,0,0,1.34,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:40:55,1,0,31779,16,3,17,38
003444,0017,10006,0,0,0,1.32,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:40:57,1,0,31779,17,3,17,38
003445,0018,10006,0,0,0,1.32,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:40:58,1,0,31779,18,3,17,38
003446,0019,10006,0,0,0,1.32,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:40:59,1,0,31779,19,3,17,38
003447,0020,10006,0,0,0,1.31,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:41:01,1,0,31779,20,3,17,38
003448,0021,10006,0,0,0,1.34,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:41:02,1,0,31779,21,3,17,38
003449,0001,10006,0,0,0,5.04,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:41:07,1,0,31779,1,3,17,38
003450,0002,10006,0,0,0,1.30,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:41:08,1,0,31779,2,3,17,38
003451,0003,10006,0,0,0,1.31,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:41:10,1,0,31779,3,3,17,38
003452,0004,10006,0,0,0,1.32,80.0,20.0,1189.555,1017.828,0.006,0.000,50.0,30.0,53392,1202.813,971.245,-0.090,11582.131,DB_REV1,2022/03/15,22:41:11,1,0,31779,4,3,17,38
